1,3.51E+17,"2013-06-29, 08:01:34, BST",SerotoninIzzy,tuneaftertune,Arctic Monkeys #glastonbury #QualityBand #MardyBum #WhenTheSunGoesDown #TuneAfterTune http://t.co/XXZ9Pww9jd
1,3.51E+17,"2013-06-29, 08:01:36, BST",wappawappa,glastonbrummie,"RT @BrumNotesMag: Nice intimate show from @SWIM_DEEP in store, due on William''s Green stage at 2.30pm #Glastonbrummie #Glastonbury"
1,3.51E+17,"2013-06-29, 08:01:37, BST",bigglesfm,thekillers,Can''t wait for T in the park #excited #thekillers #Rihanna #festival #tinthepark #stereophonics
1,3.51E+17,"2013-06-29, 08:01:42, BST",_WayneRooney_,rockinroma,@miche_iorio ma sei dei nostri il 10 a #rockinroma per il concerto degli #arcticmonkeys?
1,3.51E+17,"2013-06-29, 08:01:42, BST",fubberdubber,iwasreallyclose,"And Beady Eye, Liam fucking Gallagher. #iwasreallyclose #glastonbury2013 #beadyeye http://t.co/dxvLUYn5Nb"
1,3.51E+17,"2013-06-29, 08:01:43, BST",PeterPRandRadio,beadyeye,"And Beady Eye, Liam fucking Gallagher. #iwasreallyclose #glastonbury2013 #beadyeye http://t.co/dxvLUYn5Nb"
1,3.51E+17,"2013-06-29, 08:01:44, BST",alushaness,iforgothowgoodthissongis,Do me a favour and break my nose #iforgothowgoodthissongis #arcticmonkeys #glastonbury
1,3.51E+17,"2013-06-29, 08:01:45, BST",NicolaRedfern,lumineers,"RT @Becellabelle: Ho Hey, I belong with you, you belong with me in my sweet heart! Loving the #lumineers at #Glastonbury"
1,3.51E+17,"2013-06-29, 08:01:46, BST",FolkyouMusic,bigbangtheory,#bbcglasto #MilesKane looks like Howard from #Bigbangtheory let loose in The Who''s wardrobe! The guy rocks though!
1,3.51E+17,"2013-06-29, 08:01:47, BST",UNITEDTHEBEST,playingmorethanthesingles,Oh my life arctic monkeys at #glasto @HazRichards seeing them in October #playingmorethanthesingles #alexturner #mancrush
1,3.51E+17,"2013-06-29, 08:01:47, BST",scragioli,mancrush,Oh my life arctic monkeys at #glasto @HazRichards seeing them in October #playingmorethanthesingles #alexturner #mancrush
1,3.51E+17,"2013-06-29, 08:01:47, BST",meshadea,cuddles,Me and my boy xx #lovehim #glasto2013 #festival #cuddles http://t.co/My1EXruo2j
1,3.51E+17,"2013-06-29, 08:01:48, BST",iLoveDN_,chester,you want big priced winners? here are our value plays #chester #lions #newcastle http://t.co/55DOJEcmud
1,3.51E+17,"2013-06-29, 08:01:49, BST",ParkerSeesAll,doiwannaknow,"ADORO
#arcticmonkeys #AM #doiwannaknow https://t.co/jEkJkmBpKe
(da non perdere i commenti delle bimbeminchia arrapate)"
1,3.51E+17,"2013-06-29, 08:01:51, BST",donsmidic,yellowbricks,Alex Turner is getting younger #glastonbury #arcticmonkeys #yellowbricks
1,3.51E+17,"2013-06-29, 08:01:51, BST",onrotation,badpants,"so what the fuck were those trousers all about last night Matt Helders? Great set, bad pants. #articmonkeys #glastonbury #badpants"
1,3.51E+17,"2013-06-29, 08:01:53, BST",Petercoville,whitemencantdance,Just tuning into the #glastonbury highlights #wow #wishiwasthere #whitemencantdance
1,3.51E+17,"2013-06-29, 08:01:53, BST",FanCranked,gla,"RT @Jacen3: In typical @BBC style,  the smaller more interesting bands get no coverage in favour of the crap we see on tv all the time #gla…"
1,3.51E+17,"2013-06-29, 08:01:55, BST",BasRahman1987,duvet,#Lions #duvet #cuppa
1,3.51E+17,"2013-06-29, 08:01:55, BST",SuperDan_NY,cuppa,#Lions #duvet #cuppa
1,3.51E+17,"2013-06-29, 08:01:56, BST",_SaaaYUM,2013glastonbury,"RITA ORA - RIP (LIVE, 2013 GLASTONBURY) http://t.co/jo3sKmHp2q #2013glastonbury #glastonbury #ritaora"
1,3.51E+17,"2013-06-29, 08:01:56, BST",seun_awe,ritaora,"RITA ORA - RIP (LIVE, 2013 GLASTONBURY) http://t.co/jo3sKmHp2q #2013glastonbury #glastonbury #ritaora"
1,3.51E+17,"2013-06-29, 08:01:57, BST",sarahcrouch87,ritabots,NEW VIDEO: Rita Ora (@ritaora) performs ''RIP'' live at 2013 Glastonbury- http://t.co/nFFSKAbV6u #ritaora #glastonbury #ritabots #ora #orabots
1,3.51E+17,"2013-06-29, 08:01:57, BST",ManUtdDevilNews,ora,NEW VIDEO: Rita Ora (@ritaora) performs ''RIP'' live at 2013 Glastonbury- http://t.co/nFFSKAbV6u #ritaora #glastonbury #ritabots #ora #orabots
1,3.51E+17,"2013-06-29, 08:01:57, BST",smiful,orabots,NEW VIDEO: Rita Ora (@ritaora) performs ''RIP'' live at 2013 Glastonbury- http://t.co/nFFSKAbV6u #ritaora #glastonbury #ritabots #ora #orabots
1,3.51E+17,"2013-06-29, 08:01:58, BST",i_am_lisa98,solongago,Listening to #arcticmonkeys set at #glastonbury ..... reminds me of being 18 #solongago
1,3.51E+17,"2013-06-29, 08:01:58, BST",1Rhianna,sharp,Can''t help but think Alex Turner has been taking style tips from his mate Miles Kane! #sharp #glastonbury #arcticmonkeys
1,3.51E+17,"2013-06-29, 08:02:00, BST",newsformanutd,adoro,"But I crumble completely when you cry,
It seems like once again you’ve had to greet me with goodbye #adoro #arcticmonkeys #505"
1,3.51E+17,"2013-06-29, 08:02:01, BST",knees666,wallowinginsadness,WHY COULDN''T SOMEONE JUST TRANSPORT ME TO GLASTONBURY #wallowinginsadness #arcticmonkeys #mybabies
1,3.51E+17,"2013-06-29, 08:02:03, BST",NME,mybabies,WHY COULDN''T SOMEONE JUST TRANSPORT ME TO GLASTONBURY #wallowinginsadness #arcticmonkeys #mybabies
1,3.51E+17,"2013-06-29, 08:02:03, BST",AmyOsborne0,kingalex,"http://t.co/5qDJngOvbn … . bringing back memories of oxegen''11 , electric picnic defo on the cards . unreal #kingalex #arcticmonkeys"
1,3.51E+17,"2013-06-29, 08:02:03, BST",allmusicnews,progreen,Standard Pro Green selfie #selfie #progreen #glastonbury #festival http://t.co/ZArjBk3tnl
1,3.51E+17,"2013-06-29, 08:02:03, BST",J_G_Fitness,colossal,#arcticmonkeys #glastonbury #colossal
1,3.51E+17,"2013-06-29, 08:02:04, BST",legs_in_hose,indierock,Estación Indie Rock 24 Junio 2013 http://t.co/bgAu7lPwXo #indierock #ArcticMonkeys #BeadyEye #MGMT #Muse #Suede #Chvrches #Savages #indie
1,3.51E+17,"2013-06-29, 08:02:04, BST",WDryburgh,mgmt,Estación Indie Rock 24 Junio 2013 http://t.co/bgAu7lPwXo #indierock #ArcticMonkeys #BeadyEye #MGMT #Muse #Suede #Chvrches #Savages #indie
1,3.51E+17,"2013-06-29, 08:02:06, BST",Jon_Allred,suede,Estación Indie Rock 24 Junio 2013 http://t.co/bgAu7lPwXo #indierock #ArcticMonkeys #BeadyEye #MGMT #Muse #Suede #Chvrches #Savages #indie
1,3.51E+17,"2013-06-29, 08:02:07, BST",indo_manutd,chvrches,Estación Indie Rock 24 Junio 2013 http://t.co/bgAu7lPwXo #indierock #ArcticMonkeys #BeadyEye #MGMT #Muse #Suede #Chvrches #Savages #indie
1,3.51E+17,"2013-06-29, 08:02:07, BST",_dwity_lzar,imaginedragons,Always been an @ArcticMonkeys Fun but noww even more inlovee :D must see #Arcticmonkeys live aswell as #imaginedragons :D XD :)
1,3.51E+17,"2013-06-29, 08:02:09, BST",Marion_Zitoli,catchingup,Who puts the dialling code for their hometown on their kickdrum? MATT BLOOMIN HELDERS THAT''S WHO #CatchingUp #ArcticMonkeys
1,3.51E+17,"2013-06-29, 08:02:11, BST",mr_tolgahan,chvrche,RT @EstacionIndie: Estación Indie Rock 24 Junio 2013 http://t.co/bgAu7lPwXo #indierock #ArcticMonkeys #BeadyEye #MGMT #Muse #Suede #Chvrche…
1,3.51E+17,"2013-06-29, 08:02:11, BST",_minnababyy,maybenextyear,RT @robbieboydband: #Glastonbury #maybenextyear :)
1,3.51E+17,"2013-06-29, 08:02:12, BST",shalalala_jr,notactuallytherejustwatchingitonthebbc,amazing set from #ArcticMonkeys at #Glastonbury #NotActuallyThereJustWatchingItOnTheBBC
1,3.51E+17,"2013-06-29, 08:02:12, BST",shayp_87,fuckbuttons,Day two (four). Sun is pounding. Shower then back into the breech. Today is #Toy #Haim #JohnnyMarr #PrimalScream #RollingStones #FuckButtons
